Time,Position_X,Position_Y,Position_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Velocity_X,Velocity_Y,Velocity_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,SemiMajorAxis,Eccentricity,Inclination,RAAN,ArgumentOfPeriapsis,MeanAnomaly,DeltaV
67.3,-1631.92,-6763.65,1003.74,1,0,0,0,-0.993157,0.774913,7.42013,0,0,0,7022.76,0.0723468,98.7,257.7,273.368,94.9371,0
67.4,-1632.12,-6763.5,1005.22,1,0,0,0,-0.992969,0.775689,7.42001,0,0,0,7022.87,0.0724532,98.7,257.7,273.375,94.9421,0
67.5,-1632.31,-6763.34,1006.71,1,0,0,0,-0.992782,0.776465,7.4199,0,0,0,7022.98,0.0725596,98.7,257.7,273.383,94.947,0
67.6,-1632.51,-6763.19,1008.19,1,0,0,0,-0.992595,0.777241,7.41978,0,0,0,7023.08,0.0726659,98.7,257.7,273.39,94.952,0
67.7,-1632.71,-6763.03,1009.67,1,0,0,0,-0.992408,0.778017,7.41967,0,0,0,7023.19,0.0727723,98.7,257.7,273.397,94.957,0
67.8,-1632.91,-6762.88,1011.16,1,0,0,0,-0.99222,0.778793,7.41955,0,0,0,7023.3,0.0728787,98.7,257.7,273.404,94.9619,0
67.9,-1633.11,-6762.72,1012.64,1,0,0,0,-0.992033,0.779568,7.41944,0,0,0,7023.41,0.072985,98.7,257.7,273.412,94.9669,0
68,-1633.31,-6762.57,1014.13,1,0,0,0,-0.991846,0.780344,7.41932,0,0,0,7023.52,0.0730914,98.7,257.7,273.419,94.9719,0
68.1,-1633.5,-6762.41,1015.61,1,0,0,0,-0.991658,0.78112,7.4192,0,0,0,7023.63,0.0731977,98.7,257.7,273.426,94.9768,0
68.2,-1633.7,-6762.25,1017.09,1,0,0,0,-0.991471,0.781895,7.41909,0,0,0,7023.74,0.0733041,98.7,257.7,273.433,94.9818,0
68.3,-1633.9,-6762.1,1018.58,1,0,0,0,-0.991284,0.782671,7.41897,0,0,0,7023.85,0.0734104,98.7,257.7,273.441,94.9868,0
68.4,-1634.1,-6761.94,1020.06,1,0,0,0,-0.991096,0.783446,7.41885,0,0,0,7023.96,0.0735168,98.7,257.7,273.448,94.9918,0
68.5,-1634.3,-6761.78,1021.54,1,0,0,0,-0.990909,0.784222,7.41874,0,0,0,7024.07,0.0736231,98.7,257.7,273.455,94.9968,0
68.6,-1634.5,-6761.63,1023.03,1,0,0,0,-0.990721,0.784997,7.41862,0,0,0,7024.18,0.0737294,98.7,257.7,273.462,95.0018,0
68.7,-1634.69,-6761.47,1024.51,1,0,0,0,-0.990534,0.785773,7.4185,0,0,0,7024.29,0.0738358,98.7,257.7,273.47,95.0067,0
68.8,-1634.89,-6761.31,1026,1,0,0,0,-0.990346,0.786548,7.41838,0,0,0,7024.41,0.0739421,98.7,257.7,273.477,95.0117,0
68.9,-1635.09,-6761.15,1027.48,1,0,0,0,-0.990159,0.787323,7.41827,0,0,0,7024.52,0.0740484,98.7,257.7,273.484,95.0167,0
69,-1635.29,-6761,1028.96,1,0,0,0,-0.989972,0.788098,7.41815,0,0,0,7024.63,0.0741547,98.7,257.7,273.491,95.0217,0
69.1,-1635.49,-6760.84,1030.45,1,0,0,0,-0.989784,0.788874,7.41803,0,0,0,7024.74,0.074261,98.7,257.7,273.499,95.0267,0
69.2,-1635.68,-6760.68,1031.93,1,0,0,0,-0.989597,0.789649,7.41791,0,0,0,7024.85,0.0743673,98.7,257.7,273.506,95.0318,0
69.3,-1635.88,-6760.52,1033.41,1,0,0,0,-0.989409,0.790424,7.41779,0,0,0,7024.96,0.0744736,98.7,257.7,273.513,95.0368,0
69.4,-1636.08,-6760.36,1034.9,1,0,0,0,-0.989222,0.791199,7.41768,0,0,0,7025.07,0.0745799,98.7,257.7,273.52,95.0418,0
69.5,-1636.28,-6760.21,1036.38,1,0,0,0,-0.989034,0.791974,7.41756,0,0,0,7025.19,0.0746862,98.7,257.7,273.528,95.0468,0
69.6,-1636.48,-6760.05,1037.86,1,0,0,0,-0.988846,0.792748,7.41744,0,0,0,7025.3,0.0747925,98.7,257.7,273.535,95.0518,0
69.7,-1636.67,-6759.89,1039.35,1,0,0,0,-0.988659,0.793523,7.41732,0,0,0,7025.41,0.0748988,98.7,257.7,273.542,95.0568,0
69.8,-1636.87,-6759.73,1040.83,1,0,0,0,-0.988471,0.794298,7.4172,0,0,0,7025.52,0.0750051,98.7,257.7,273.549,95.0619,0
69.9,-1637.07,-6759.57,1042.31,1,0,0,0,-0.988284,0.795073,7.41708,0,0,0,7025.64,0.0751114,98.7,257.7,273.556,95.0669,0
70,-1637.27,-6759.41,1043.8,1,0,0,0,-0.988096,0.795847,7.41696,0,0,0,7025.75,0.0752176,98.7,257.7,273.564,95.0719,0
70.1,-1637.46,-6759.25,1045.28,1,0,0,0,-0.987908,0.796622,7.41684,0,0,0,7025.86,0.0753239,98.7,257.7,273.571,95.077,0
70.2,-1637.66,-6759.09,1046.76,1,0,0,0,-0.987721,0.797396,7.41672,0,0,0,7025.98,0.0754302,98.7,257.7,273.578,95.082,0
70.3,-1637.86,-6758.93,1048.25,1,0,0,0,-0.987533,0.798171,7.4166,0,0,0,7026.09,0.0755364,98.7,257.7,273.585,95.087,0
70.4,-1638.06,-6758.77,1049.73,1,0,0,0,-0.987346,0.798945,7.41648,0,0,0,7026.2,0.0756427,98.7,257.7,273.592,95.0921,0
70.5,-1638.25,-6758.61,1051.21,1,0,0,0,-0.987158,0.79972,7.41636,0,0,0,7026.32,0.075749,98.7,257.7,273.599,95.0971,0
70.6,-1638.45,-6758.45,1052.7,1,0,0,0,-0.98697,0.800494,7.41624,0,0,0,7026.43,0.0758552,98.7,257.7,273.607,95.1022,0
70.7,-1638.65,-6758.29,1054.18,1,0,0,0,-0.986782,0.801268,7.41612,0,0,0,7026.54,0.0759614,98.7,257.7,273.614,95.1072,0
70.8,-1638.85,-6758.13,1055.66,1,0,0,0,-0.986595,0.802042,7.416,0,0,0,7026.66,0.0760677,98.7,257.7,273.621,95.1123,0
70.9,-1639.04,-6757.97,1057.15,1,0,0,0,-0.986407,0.802817,7.41588,0,0,0,7026.77,0.0761739,98.7,257.7,273.628,95.1173,0
71,-1639.24,-6757.81,1058.63,1,0,0,0,-0.986219,0.803591,7.41576,0,0,0,7026.89,0.0762801,98.7,257.7,273.635,95.1224,0
71.1,-1639.44,-6757.65,1060.11,1,0,0,0,-0.986032,0.804365,7.41564,0,0,0,7027,0.0763864,98.7,257.7,273.642,95.1274,0
71.2,-1639.63,-6757.49,1061.6,1,0,0,0,-0.985844,0.805139,7.41552,0,0,0,7027.12,0.0764926,98.7,257.7,273.65,95.1325,0
71.3,-1639.83,-6757.33,1063.08,1,0,0,0,-0.985656,0.805913,7.41539,0,0,0,7027.23,0.0765988,98.7,257.7,273.657,95.1376,0
71.4,-1640.03,-6757.17,1064.56,1,0,0,0,-0.985468,0.806686,7.41527,0,0,0,7027.35,0.076705,98.7,257.7,273.664,95.1427,0
71.5,-1640.23,-6757.01,1066.05,1,0,0,0,-0.98528,0.80746,7.41515,0,0,0,7027.46,0.0768112,98.7,257.7,273.671,95.1477,0
71.6,-1640.42,-6756.84,1067.53,1,0,0,0,-0.985093,0.808234,7.41503,0,0,0,7027.58,0.0769174,98.7,257.7,273.678,95.1528,0
71.7,-1640.62,-6756.68,1069.01,1,0,0,0,-0.984905,0.809008,7.41491,0,0,0,7027.69,0.0770236,98.7,257.7,273.685,95.1579,0
71.8,-1640.82,-6756.52,1070.49,1,0,0,0,-0.984717,0.809781,7.41478,0,0,0,7027.81,0.0771298,98.7,257.7,273.692,95.163,0
71.9,-1641.01,-6756.36,1071.98,1,0,0,0,-0.984529,0.810555,7.41466,0,0,0,7027.92,0.077236,98.7,257.7,273.7,95.168,0
72,-1641.21,-6756.2,1073.46,1,0,0,0,-0.984341,0.811328,7.41454,0,0,0,7028.04,0.0773422,98.7,257.7,273.707,95.1731,0
72.1,-1641.41,-6756.03,1074.94,1,0,0,0,-0.984153,0.812102,7.41441,0,0,0,7028.16,0.0774484,98.7,257.7,273.714,95.1782,0
72.2,-1641.6,-6755.87,1076.43,1,0,0,0,-0.983965,0.812875,7.41429,0,0,0,7028.27,0.0775546,98.7,257.7,273.721,95.1833,0
72.3,-1641.8,-6755.71,1077.91,1,0,0,0,-0.983777,0.813649,7.41417,0,0,0,7028.39,0.0776608,98.7,257.7,273.728,95.1884,0
72.4,-1642,-6755.54,1079.39,1,0,0,0,-0.983589,0.814422,7.41405,0,0,0,7028.51,0.0777669,98.7,257.7,273.735,95.1935,0
72.5,-1642.19,-6755.38,1080.87,1,0,0,0,-0.983402,0.815195,7.41392,0,0,0,7028.62,0.0778731,98.7,257.7,273.742,95.1986,0
72.6,-1642.39,-6755.22,1082.36,1,0,0,0,-0.983214,0.815968,7.4138,0,0,0,7028.74,0.0779792,98.7,257.7,273.749,95.2037,0
72.7,-1642.59,-6755.06,1083.84,1,0,0,0,-0.983026,0.816741,7.41367,0,0,0,7028.86,0.0780854,98.7,257.7,273.757,95.2088,0
72.8,-1642.78,-6754.89,1085.32,1,0,0,0,-0.982838,0.817514,7.41355,0,0,0,7028.97,0.0781916,98.7,257.7,273.764,95.2139,0
72.9,-1642.98,-6754.73,1086.81,1,0,0,0,-0.98265,0.818287,7.41343,0,0,0,7029.09,0.0782977,98.7,257.7,273.771,95.219,0
73,-1643.18,-6754.56,1088.29,1,0,0,0,-0.982462,0.81906,7.4133,0,0,0,7029.21,0.0784038,98.7,257.7,273.778,95.2241,0
73.1,-1643.37,-6754.4,1089.77,1,0,0,0,-0.982274,0.819833,7.41318,0,0,0,7029.33,0.07851,98.7,257.7,273.785,95.2293,0
73.2,-1643.57,-6754.24,1091.25,1,0,0,0,-0.982086,0.820606,7.41305,0,0,0,7029.45,0.0786161,98.7,257.7,273.792,95.2344,0
73.3,-1643.77,-6754.07,1092.74,1,0,0,0,-0.981898,0.821379,7.41293,0,0,0,7029.56,0.0787223,98.7,257.7,273.799,95.2395,0
73.4,-1643.96,-6753.91,1094.22,1,0,0,0,-0.981709,0.822152,7.4128,0,0,0,7029.68,0.0788284,98.7,257.7,273.806,95.2446,0
73.5,-1644.16,-6753.74,1095.7,1,0,0,0,-0.981521,0.822924,7.41268,0,0,0,7029.8,0.0789345,98.7,257.7,273.813,95.2497,0
73.6,-1644.36,-6753.58,1097.18,1,0,0,0,-0.981333,0.823697,7.41255,0,0,0,7029.92,0.0790406,98.7,257.7,273.82,95.2549,0
73.7,-1644.55,-6753.41,1098.67,1,0,0,0,-0.981145,0.824469,7.41243,0,0,0,7030.04,0.0791467,98.7,257.7,273.828,95.26,0
73.8,-1644.75,-6753.25,1100.15,1,0,0,0,-0.980957,0.825242,7.4123,0,0,0,7030.16,0.0792528,98.7,257.7,273.835,95.2651,0
73.9,-1644.94,-6753.08,1101.63,1,0,0,0,-0.980769,0.826014,7.41217,0,0,0,7030.28,0.0793589,98.7,257.7,273.842,95.2703,0
74,-1645.14,-6752.92,1103.11,1,0,0,0,-0.980581,0.826787,7.41205,0,0,0,7030.39,0.079465,98.7,257.7,273.849,95.2754,0
74.1,-1645.34,-6752.75,1104.6,1,0,0,0,-0.980393,0.827559,7.41192,0,0,0,7030.51,0.0795711,98.7,257.7,273.856,95.2805,0
74.2,-1645.53,-6752.59,1106.08,1,0,0,0,-0.980205,0.828331,7.4118,0,0,0,7030.63,0.0796772,98.7,257.7,273.863,95.2857,0
74.3,-1645.73,-6752.42,1107.56,1,0,0,0,-0.980016,0.829103,7.41167,0,0,0,7030.75,0.0797833,98.7,257.7,273.87,95.2908,0
74.4,-1645.92,-6752.25,1109.04,1,0,0,0,-0.979828,0.829875,7.41154,0,0,0,7030.87,0.0798894,98.7,257.7,273.877,95.296,0
74.5,-1646.12,-6752.09,1110.53,1,0,0,0,-0.97964,0.830648,7.41142,0,0,0,7030.99,0.0799955,98.7,257.7,273.884,95.3011,0
74.6,-1646.32,-6751.92,1112.01,1,0,0,0,-0.979452,0.83142,7.41129,0,0,0,7031.11,0.0801015,98.7,257.7,273.891,95.3063,0
74.7,-1646.51,-6751.76,1113.49,1,0,0,0,-0.979264,0.832192,7.41116,0,0,0,7031.23,0.0802076,98.7,257.7,273.898,95.3114,0
74.8,-1646.71,-6751.59,1114.97,1,0,0,0,-0.979075,0.832963,7.41104,0,0,0,7031.35,0.0803137,98.7,257.7,273.905,95.3166,0
74.9,-1646.9,-6751.42,1116.45,1,0,0,0,-0.978887,0.833735,7.41091,0,0,0,7031.47,0.0804197,98.7,257.7,273.912,95.3217,0
75,-1647.1,-6751.26,1117.94,1,0,0,0,-0.978699,0.834507,7.41078,0,0,0,7031.6,0.0805258,98.7,257.7,273.919,95.3269,0
75.1,-1647.29,-6751.09,1119.42,1,0,0,0,-0.978511,0.835279,7.41065,0,0,0,7031.72,0.0806318,98.7,257.7,273.926,95.3321,0
75.2,-1647.49,-6750.92,1120.9,1,0,0,0,-0.978322,0.83605,7.41052,0,0,0,7031.84,0.0807379,98.7,257.7,273.933,95.3372,0
75.3,-1647.69,-6750.75,1122.38,1,0,0,0,-0.978134,0.836822,7.4104,0,0,0,7031.96,0.0808439,98.7,257.7,273.94,95.3424,0
75.4,-1647.88,-6750.59,1123.86,1,0,0,0,-0.977946,0.837594,7.41027,0,0,0,7032.08,0.0809499,98.7,257.7,273.947,95.3476,0
75.5,-1648.08,-6750.42,1125.35,1,0,0,0,-0.977757,0.838365,7.41014,0,0,0,7032.2,0.081056,98.7,257.7,273.955,95.3527,0
75.6,-1648.27,-6750.25,1126.83,1,0,0,0,-0.977569,0.839136,7.41001,0,0,0,7032.32,0.081162,98.7,257.7,273.962,95.3579,0
75.7,-1648.47,-6750.08,1128.31,1,0,0,0,-0.977381,0.839908,7.40988,0,0,0,7032.45,0.081268,98.7,257.7,273.969,95.3631,0
75.8,-1648.66,-6749.91,1129.79,1,0,0,0,-0.977192,0.840679,7.40975,0,0,0,7032.57,0.081374,98.7,257.7,273.976,95.3683,0
75.9,-1648.86,-6749.75,1131.27,1,0,0,0,-0.977004,0.84145,7.40962,0,0,0,7032.69,0.0814801,98.7,257.7,273.983,95.3734,0
76,-1649.05,-6749.58,1132.76,1,0,0,0,-0.976815,0.842222,7.40949,0,0,0,7032.81,0.0815861,98.7,257.7,273.99,95.3786,0
76.1,-1649.25,-6749.41,1134.24,1,0,0,0,-0.976627,0.842993,7.40937,0,0,0,7032.93,0.0816921,98.7,257.7,273.997,95.3838,0
76.2,-1649.45,-6749.24,1135.72,1,0,0,0,-0.976439,0.843764,7.40924,0,0,0,7033.06,0.0817981,98.7,257.7,274.004,95.389,0
76.3,-1649.64,-6749.07,1137.2,1,0,0,0,-0.97625,0.844535,7.40911,0,0,0,7033.18,0.0819041,98.7,257.7,274.011,95.3942,0
76.4,-1649.84,-6748.9,1138.68,1,0,0,0,-0.976062,0.845306,7.40898,0,0,0,7033.3,0.0820101,98.7,257.7,274.018,95.3994,0
76.5,-1650.03,-6748.73,1140.17,1,0,0,0,-0.975873,0.846077,7.40885,0,0,0,7033.43,0.082116,98.7,257.7,274.025,95.4046,0
76.6,-1650.23,-6748.56,1141.65,1,0,0,0,-0.975685,0.846847,7.40872,0,0,0,7033.55,0.082222,98.7,257.7,274.032,95.4098,0
76.7,-1650.42,-6748.39,1143.13,1,0,0,0,-0.975496,0.847618,7.40859,0,0,0,7033.67,0.082328,98.7,257.7,274.039,95.415,0
76.8,-1650.62,-6748.22,1144.61,1,0,0,0,-0.975308,0.848389,7.40845,0,0,0,7033.8,0.082434,98.7,257.7,274.046,95.4202,0
76.9,-1650.81,-6748.06,1146.09,1,0,0,0,-0.975119,0.84916,7.40832,0,0,0,7033.92,0.0825399,98.7,257.7,274.053,95.4254,0
77,-1651.01,-6747.89,1147.57,1,0,0,0,-0.974931,0.84993,7.40819,0,0,0,7034.04,0.0826459,98.7,257.7,274.06,95.4306,0
77.1,-1651.2,-6747.71,1149.06,1,0,0,0,-0.974742,0.850701,7.40806,0,0,0,7034.17,0.0827519,98.7,257.7,274.067,95.4358,0
77.2,-1651.4,-6747.54,1150.54,1,0,0,0,-0.974554,0.851471,7.40793,0,0,0,7034.29,0.0828578,98.7,257.7,274.074,95.441,0
77.3,-1651.59,-6747.37,1152.02,1,0,0,0,-0.974365,0.852242,7.4078,0,0,0,7034.42,0.0829638,98.7,257.7,274.081,95.4462,0
77.4,-1651.79,-6747.2,1153.5,1,0,0,0,-0.974177,0.853012,7.40767,0,0,0,7034.54,0.0830697,98.7,257.7,274.088,95.4514,0
77.5,-1651.98,-6747.03,1154.98,1,0,0,0,-0.973988,0.853782,7.40754,0,0,0,7034.67,0.0831756,98.7,257.7,274.095,95.4566,0
77.6,-1652.18,-6746.86,1156.46,1,0,0,0,-0.9738,0.854552,7.4074,0,0,0,7034.79,0.0832816,98.7,257.7,274.102,95.4619,0
77.7,-1652.37,-6746.69,1157.94,1,0,0,0,-0.973611,0.855323,7.40727,0,0,0,7034.92,0.0833875,98.7,257.7,274.109,95.4671,0
77.8,-1652.56,-6746.52,1159.43,1,0,0,0,-0.973422,0.856093,7.40714,0,0,0,7035.04,0.0834934,98.7,257.7,274.116,95.4723,0
77.9,-1652.76,-6746.35,1160.91,1,0,0,0,-0.973234,0.856863,7.40701,0,0,0,7035.17,0.0835993,98.7,257.7,274.122,95.4775,0
78,-1652.95,-6746.18,1162.39,1,0,0,0,-0.973045,0.857633,7.40688,0,0,0,7035.29,0.0837053,98.7,257.7,274.129,95.4827,0
78.1,-1653.15,-6746.01,1163.87,1,0,0,0,-0.972856,0.858403,7.40674,0,0,0,7035.42,0.0838112,98.7,257.7,274.136,95.488,0
78.2,-1653.34,-6745.83,1165.35,1,0,0,0,-0.972668,0.859173,7.40661,0,0,0,7035.54,0.0839171,98.7,257.7,274.143,95.4932,0
78.3,-1653.54,-6745.66,1166.83,1,0,0,0,-0.972479,0.859942,7.40648,0,0,0,7035.67,0.084023,98.7,257.7,274.15,95.4984,0
78.4,-1653.73,-6745.49,1168.31,1,0,0,0,-0.97229,0.860712,7.40634,0,0,0,7035.8,0.0841289,98.7,257.7,274.157,95.5037,0
78.5,-1653.93,-6745.32,1169.8,1,0,0,0,-0.972102,0.861482,7.40621,0,0,0,7035.92,0.0842348,98.7,257.7,274.164,95.5089,0
78.6,-1654.12,-6745.14,1171.28,1,0,0,0,-0.971913,0.862251,7.40608,0,0,0,7036.05,0.0843406,98.7,257.7,274.171,95.5141,0
78.7,-1654.31,-6744.97,1172.76,1,0,0,0,-0.971724,0.863021,7.40594,0,0,0,7036.18,0.0844465,98.7,257.7,274.178,95.5194,0
78.8,-1654.51,-6744.8,1174.24,1,0,0,0,-0.971536,0.86379,7.40581,0,0,0,7036.3,0.0845524,98.7,257.7,274.185,95.5246,0
78.9,-1654.7,-6744.63,1175.72,1,0,0,0,-0.971347,0.86456,7.40568,0,0,0,7036.43,0.0846583,98.7,257.7,274.192,95.5299,0
79,-1654.9,-6744.45,1177.2,1,0,0,0,-0.971158,0.865329,7.40554,0,0,0,7036.56,0.0847641,98.7,257.7,274.199,95.5351,0
79.1,-1655.09,-6744.28,1178.68,1,0,0,0,-0.970969,0.866099,7.40541,0,0,0,7036.68,0.08487,98.7,257.7,274.206,95.5404,0
79.2,-1655.29,-6744.11,1180.16,1,0,0,0,-0.970781,0.866868,7.40527,0,0,0,7036.81,0.0849759,98.7,257.7,274.213,95.5456,0
79.3,-1655.48,-6743.93,1181.64,1,0,0,0,-0.970592,0.867637,7.40514,0,0,0,7036.94,0.0850817,98.7,257.7,274.22,95.5509,0
79.4,-1655.67,-6743.76,1183.13,1,0,0,0,-0.970403,0.868406,7.405,0,0,0,7037.07,0.0851876,98.7,257.7,274.227,95.5561,0
79.5,-1655.87,-6743.59,1184.61,1,0,0,0,-0.970214,0.869175,7.40487,0,0,0,7037.2,0.0852934,98.7,257.7,274.234,95.5614,0
79.6,-1656.06,-6743.41,1186.09,1,0,0,0,-0.970025,0.869944,7.40473,0,0,0,7037.32,0.0853992,98.7,257.7,274.241,95.5666,0
79.7,-1656.26,-6743.24,1187.57,1,0,0,0,-0.969836,0.870713,7.4046,0,0,0,7037.45,0.0855051,98.7,257.7,274.248,95.5719,0
79.8,-1656.45,-6743.06,1189.05,1,0,0,0,-0.969648,0.871482,7.40446,0,0,0,7037.58,0.0856109,98.7,257.7,274.254,95.5771,0
79.9,-1656.64,-6742.89,1190.53,1,0,0,0,-0.969459,0.872251,7.40433,0,0,0,7037.71,0.0857167,98.7,257.7,274.261,95.5824,0
80,-1656.84,-6742.71,1192.01,1,0,0,0,-0.96927,0.87302,7.40419,0,0,0,7037.84,0.0858226,98.7,257.7,274.268,95.5877,0
80.1,-1657.03,-6742.54,1193.49,1,0,0,0,-0.969081,0.873788,7.40406,0,0,0,7037.97,0.0859284,98.7,257.7,274.275,95.5929,0
80.2,-1657.23,-6742.36,1194.97,1,0,0,0,-0.968892,0.874557,7.40392,0,0,0,7038.1,0.0860342,98.7,257.7,274.282,95.5982,0
80.3,-1657.42,-6742.19,1196.45,1,0,0,0,-0.968703,0.875325,7.40378,0,0,0,7038.22,0.08614,98.7,257.7,274.289,95.6035,0
80.4,-1657.61,-6742.01,1197.93,1,0,0,0,-0.968514,0.876094,7.40365,0,0,0,7038.35,0.0862458,98.7,257.7,274.296,95.6087,0
80.5,-1657.81,-6741.84,1199.41,1,0,0,0,-0.968325,0.876862,7.40351,0,0,0,7038.48,0.0863516,98.7,257.7,274.303,95.614,0
80.6,-1658,-6741.66,1200.9,1,0,0,0,-0.968136,0.877631,7.40337,0,0,0,7038.61,0.0864574,98.7,257.7,274.31,95.6193,0
80.7,-1658.19,-6741.49,1202.38,1,0,0,0,-0.967947,0.878399,7.40324,0,0,0,7038.74,0.0865632,98.7,257.7,274.317,95.6246,0
80.8,-1658.39,-6741.31,1203.86,1,0,0,0,-0.967758,0.879167,7.4031,0,0,0,7038.87,0.0866689,98.7,257.7,274.324,95.6298,0
80.9,-1658.58,-6741.14,1205.34,1,0,0,0,-0.967569,0.879936,7.40296,0,0,0,7039,0.0867747,98.7,257.7,274.33,95.6351,0
81,-1658.77,-6740.96,1206.82,1,0,0,0,-0.967381,0.880704,7.40283,0,0,0,7039.13,0.0868805,98.7,257.7,274.337,95.6404,0
81.1,-1658.97,-6740.78,1208.3,1,0,0,0,-0.967192,0.881472,7.40269,0,0,0,7039.26,0.0869863,98.7,257.7,274.344,95.6457,0
81.2,-1659.16,-6740.61,1209.78,1,0,0,0,-0.967002,0.88224,7.40255,0,0,0,7039.39,0.087092,98.7,257.7,274.351,95.651,0
81.3,-1659.35,-6740.43,1211.26,1,0,0,0,-0.966813,0.883008,7.40241,0,0,0,7039.52,0.0871978,98.7,257.7,274.358,95.6563,0
81.4,-1659.55,-6740.25,1212.74,1,0,0,0,-0.966624,0.883776,7.40227,0,0,0,7039.66,0.0873035,98.7,257.7,274.365,95.6616,0
81.5,-1659.74,-6740.08,1214.22,1,0,0,0,-0.966435,0.884543,7.40214,0,0,0,7039.79,0.0874093,98.7,257.7,274.372,95.6668,0
81.6,-1659.93,-6739.9,1215.7,1,0,0,0,-0.966246,0.885311,7.402,0,0,0,7039.92,0.087515,98.7,257.7,274.379,95.6721,0
81.7,-1660.13,-6739.72,1217.18,1,0,0,0,-0.966057,0.886079,7.40186,0,0,0,7040.05,0.0876207,98.7,257.7,274.386,95.6774,0
81.8,-1660.32,-6739.54,1218.66,1,0,0,0,-0.965868,0.886846,7.40172,0,0,0,7040.18,0.0877265,98.7,257.7,274.392,95.6827,0
81.9,-1660.51,-6739.37,1220.14,1,0,0,0,-0.965679,0.887614,7.40158,0,0,0,7040.31,0.0878322,98.7,257.7,274.399,95.688,0
82,-1660.71,-6739.19,1221.62,1,0,0,0,-0.96549,0.888382,7.40144,0,0,0,7040.44,0.0879379,98.7,257.7,274.406,95.6933,0
82.1,-1660.9,-6739.01,1223.1,1,0,0,0,-0.965301,0.889149,7.4013,0,0,0,7040.58,0.0880436,98.7,257.7,274.413,95.6986,0
82.2,-1661.09,-6738.83,1224.58,1,0,0,0,-0.965112,0.889916,7.40116,0,0,0,7040.71,0.0881494,98.7,257.7,274.42,95.7039,0
82.3,-1661.29,-6738.66,1226.06,1,0,0,0,-0.964923,0.890684,7.40103,0,0,0,7040.84,0.0882551,98.7,257.7,274.427,95.7092,0
82.4,-1661.48,-6738.48,1227.54,1,0,0,0,-0.964733,0.891451,7.40089,0,0,0,7040.97,0.0883608,98.7,257.7,274.434,95.7145,0
82.5,-1661.67,-6738.3,1229.02,1,0,0,0,-0.964544,0.892218,7.40075,0,0,0,7041.11,0.0884665,98.7,257.7,274.441,95.7198,0
82.6,-1661.86,-6738.12,1230.5,1,0,0,0,-0.964355,0.892985,7.40061,0,0,0,7041.24,0.0885722,98.7,257.7,274.447,95.7252,0
82.7,-1662.06,-6737.94,1231.98,1,0,0,0,-0.964166,0.893752,7.40047,0,0,0,7041.37,0.0886778,98.7,257.7,274.454,95.7305,0
82.8,-1662.25,-6737.76,1233.46,1,0,0,0,-0.963977,0.894519,7.40033,0,0,0,7041.5,0.0887835,98.7,257.7,274.461,95.7358,0
82.9,-1662.44,-6737.58,1234.94,1,0,0,0,-0.963788,0.895286,7.40019,0,0,0,7041.64,0.0888892,98.7,257.7,274.468,95.7411,0
83,-1662.64,-6737.4,1236.42,1,0,0,0,-0.963598,0.896053,7.40004,0,0,0,7041.77,0.0889949,98.7,257.7,274.475,95.7464,0
83.1,-1662.83,-6737.22,1237.9,1,0,0,0,-0.963409,0.89682,7.3999,0,0,0,7041.91,0.0891005,98.7,257.7,274.482,95.7517,0
83.2,-1663.02,-6737.05,1239.38,1,0,0,0,-0.96322,0.897587,7.39976,0,0,0,7042.04,0.0892062,98.7,257.7,274.489,95.7571,0
83.3,-1663.21,-6736.87,1240.86,1,0,0,0,-0.963031,0.898353,7.39962,0,0,0,7042.17,0.0893119,98.7,257.7,274.495,95.7624,0
83.4,-1663.41,-6736.69,1242.34,1,0,0,0,-0.962841,0.89912,7.39948,0,0,0,7042.31,0.0894175,98.7,257.7,274.502,95.7677,0
83.5,-1663.6,-6736.51,1243.82,1,0,0,0,-0.962652,0.899886,7.39934,0,0,0,7042.44,0.0895232,98.7,257.7,274.509,95.773,0
83.6,-1663.79,-6736.33,1245.3,1,0,0,0,-0.962463,0.900653,7.3992,0,0,0,7042.58,0.0896288,98.7,257.7,274.516,95.7783,0
83.7,-1663.98,-6736.15,1246.78,1,0,0,0,-0.962273,0.901419,7.39906,0,0,0,7042.71,0.0897344,98.7,257.7,274.523,95.7837,0
83.8,-1664.18,-6735.97,1248.26,1,0,0,0,-0.962084,0.902186,7.39891,0,0,0,7042.84,0.0898401,98.7,257.7,274.53,95.789,0
83.9,-1664.37,-6735.78,1249.74,1,0,0,0,-0.961895,0.902952,7.39877,0,0,0,7042.98,0.0899457,98.7,257.7,274.536,95.7943,0
84,-1664.56,-6735.6,1251.22,1,0,0,0,-0.961706,0.903718,7.39863,0,0,0,7043.11,0.0900513,98.7,257.7,274.543,95.7997,0
84.1,-1664.75,-6735.42,1252.7,1,0,0,0,-0.961516,0.904484,7.39849,0,0,0,7043.25,0.0901569,98.7,257.7,274.55,95.805,0
84.2,-1664.95,-6735.24,1254.18,1,0,0,0,-0.961327,0.90525,7.39835,0,0,0,7043.38,0.0902625,98.7,257.7,274.557,95.8103,0
84.3,-1665.14,-6735.06,1255.66,1,0,0,0,-0.961137,0.906016,7.3982,0,0,0,7043.52,0.0903682,98.7,257.7,274.564,95.8157,0
